,stream,year,date,doy,fishnum,pm,month,day,mag,old.id,id.1,stream_month_year,otorad,TL,FL,wht,totP,totN,PO4,NO3,afdm,chloro,drift.biomass,hess.biomass,hess.den.sep,shann.sep,drift.den.sep,drift.den.jul,hess.den.jul,shann.jul,oni,pre.oni,gr7d,standardized_by_doy,gr7d_standardized_by_fl,gr14d,gr21d,gr28d,gr50d,gr75d,gr100d,gr125d,otocapt,daily_max,daily_max_100day,daily_max_125day,daily_max_14day,daily_max_21day,daily_max_28day,daily_max_50day,daily_max_75day,daily_max_7day,daily_mean,daily_mean_100day,daily_mean_125day,daily_mean_14day,daily_mean_21day,daily_mean_28day,daily_mean_50day,daily_mean_75day,daily_mean_7day,depth_7day_average,CPUE
164,CHO,2006,9/1/2006,244,C5,No,9,1,20x,2006_CHO_C5_20x,CHO.2006.9.C5,CHO_9_2006,415.5,58,54,1.92,16.79974329,133.1327947,1.902256717,2.89787085,0.007625227,967.8769899,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.1,0.201906627,0.196074496,0.003739012,0.208107333,0.209421967,0.220042343,0.261957386,NA,NA,NA,415.5,NA,NA,NA,14.15328571,NA,19.6832,16.22626667,NA,NA,NA,NA,NA,11.65151191,NA,15.2795598,13.21394444,NA,NA,NA,5.11
165,CHO,2006,9/1/2006,244,C9,No,9,1,20x,2006_CHO_C9_20x,CHO.2006.9.C9,CHO_9_2006,458.7,73,67,4.12,16.79974329,133.1327947,1.902256717,2.89787085,0.007625227,967.8769899,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.1,0.218957614,0.282104246,0.003268024,0.24979996,0.271846765,0.282976993,0.313028232,0.303099556,NA,NA,458.7,NA,NA,NA,14.15328571,NA,19.6832,16.22626667,NA,NA,NA,NA,NA,11.65151191,NA,15.2795598,13.21394444,NA,NA,NA,5.11
773,SFS,2015,9/12/2015,255,C7,No,9,12,20x,2015_SFS_C7_20x,SFS.2015.9.C7,SFS_9_2015,532.97,80,72,4.2,27.43333333,747.8666667,16.73333333,3.533333333,0.010612249,243.1306157,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.2,0.210859443,0.222580083,0.002928603,0.223044903,0.222978076,0.237787341,0.271839694,0.325692018,0.319198615,NA,532.97,16.64,18.3413,16.73432,15.18214286,16.26095238,16.71357143,17.9274,18.46973333,15.26571429,12.6875,14.6520125,13.36119,11.77324405,12.77634921,13.11169643,14.23028333,14.81036111,11.12875,0.391541,5.11
774,SFS,2015,9/12/2015,255,C1,No,9,12,20x,2015_SFS_C1_20x,SFS.2015.9.C1,SFS_9_2015,605.4,94,85,7.53,27.43333333,747.8666667,16.73333333,3.533333333,0.010612249,243.1306157,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.2,0.199931632,0.310725511,0.002352137,0.240554007,0.256825758,0.283027042,0.313031904,0.362036193,0.379038692,NA,605.4,16.64,18.3413,16.73432,15.18214286,16.26095238,16.71357143,17.9274,18.46973333,15.26571429,12.6875,14.6520125,13.36119,11.77324405,12.77634921,13.11169643,14.23028333,14.81036111,11.12875,0.391541,5.11
775,SFS,2015,9/12/2015,255,C10,No,9,12,_20x,2015_SFS_C10_20x,SFS.2015.9.C10,SFS_9_2015,516.27,78,71,4.31,27.43333333,747.8666667,16.73333333,3.533333333,0.010612249,243.1306157,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.2,0.260176354,0.269780066,0.003664456,0.269224387,0.269489731,0.273953341,0.316293724,0.359052486,NA,NA,516.27,16.64,18.3413,16.73432,15.18214286,16.26095238,16.71357143,17.9274,18.46973333,15.26571429,12.6875,14.6520125,13.36119,11.77324405,12.77634921,13.11169643,14.23028333,14.81036111,11.12875,0.391541,5.11
776,SFS,2015,9/12/2015,255,C3,No,9,12,20x,2015_SFS_C3_20x,SFS.2015.9.C3,SFS_9_2015,559.21,86,79,5.79,27.43333333,747.8666667,16.73333333,3.533333333,0.010612249,243.1306157,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.2,0.289784883,0.258073824,0.003668163,0.253929667,0.255394717,0.256809825,0.27662831,0.324639112,0.355135038,NA,559.21,16.64,18.3413,16.73432,15.18214286,16.26095238,16.71357143,17.9274,18.46973333,15.26571429,12.6875,14.6520125,13.36119,11.77324405,12.77634921,13.11169643,14.23028333,14.81036111,11.12875,0.391541,5.11
777,SFS,2015,9/12/2015,255,C2,No,9,12,20x,2015_SFS_C2_20x,SFS.2015.9.C2,SFS_9_2015,464.89,88,80,5.96,27.43333333,747.8666667,16.73333333,3.533333333,0.010612249,243.1306157,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.2,0.190169681,0.294067446,0.002377121,0.199307005,0.22943239,0.264034243,0.300574035,0.307069375,NA,NA,464.89,16.64,18.3413,16.73432,15.18214286,16.26095238,16.71357143,17.9274,18.46973333,15.26571429,12.6875,14.6520125,13.36119,11.77324405,12.77634921,13.11169643,14.23028333,14.81036111,11.12875,0.391541,5.11
778,SFS,2015,9/12/2015,255,C5,No,9,12,20x,2015_SFS_C5_20x,SFS.2015.9.C5,SFS_9_2015,537.96,78,71,4.96,27.43333333,747.8666667,16.73333333,3.533333333,0.010612249,243.1306157,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.2,0.301012921,0.273870641,0.004239619,0.278672184,0.272053176,0.273196345,0.281163874,0.320583599,0.323570198,NA,537.96,16.64,18.3413,16.73432,15.18214286,16.26095238,16.71357143,17.9274,18.46973333,15.26571429,12.6875,14.6520125,13.36119,11.77324405,12.77634921,13.11169643,14.23028333,14.81036111,11.12875,0.391541,5.11
779,SFS,2015,9/12/2015,255,C8,No,9,12,20x,2015_SFS_C8_20x,SFS.2015.9.C8,SFS_9_2015,554.29,77,70,4.01,27.43333333,747.8666667,16.73333333,3.533333333,0.010612249,243.1306157,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.2,0.256826464,0.251416929,0.003668949,0.276718962,0.277069774,0.262331535,0.303432189,0.349799245,NA,NA,554.29,16.64,18.3413,16.73432,15.18214286,16.26095238,16.71357143,17.9274,18.46973333,15.26571429,12.6875,14.6520125,13.36119,11.77324405,12.77634921,13.11169643,14.23028333,14.81036111,11.12875,0.391541,5.11
780,SFS,2015,9/12/2015,255,C4,No,9,12,20x,2015_SFS_C4_20x,SFS.2015.9.C4,SFS_9_2015,527.28,90,82,4.4,27.43333333,747.8666667,16.73333333,3.533333333,0.010612249,243.1306157,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.2,0.246702725,0.252258513,0.00300857,0.23254218,0.237473355,0.238079508,0.261102621,0.312753356,NA,NA,527.28,16.64,18.3413,16.73432,15.18214286,16.26095238,16.71357143,17.9274,18.46973333,15.26571429,12.6875,14.6520125,13.36119,11.77324405,12.77634921,13.11169643,14.23028333,14.81036111,11.12875,0.391541,5.11
781,SFS,2015,9/12/2015,255,C9,No,9,12,20x,2015_SFS_C9_20x,SFS.2015.9.C9,SFS_9_2015,539.57,76,69,3.54,27.43333333,747.8666667,16.73333333,3.533333333,0.010612249,243.1306157,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.2,0.259103208,0.295650224,0.003755119,0.242327709,0.255056824,0.277253612,0.31970591,0.358331174,NA,NA,539.57,16.64,18.3413,16.73432,15.18214286,16.26095238,16.71357143,17.9274,18.46973333,15.26571429,12.6875,14.6520125,13.36119,11.77324405,12.77634921,13.11169643,14.23028333,14.81036111,11.12875,0.391541,5.11
782,SFS,2015,9/12/2015,255,C6,No,9,12,20x,2015_SFS_C6_20x,SFS.2015.9.C6,SFS_9_2015,479.32,78,71,3.96,27.43333333,747.8666667,16.73333333,3.533333333,0.010612249,243.1306157,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.2,0.237620042,0.262116163,0.003346761,0.246442236,0.251775465,0.259849099,0.278872846,0.295782044,NA,NA,479.32,16.64,18.3413,16.73432,15.18214286,16.26095238,16.71357143,17.9274,18.46973333,15.26571429,12.6875,14.6520125,13.36119,11.77324405,12.77634921,13.11169643,14.23028333,14.81036111,11.12875,0.391541,5.11
389,LAK,2005,7/22/2005,203,C8,No,7,22,NA,LAK_C8,LAK.2005.7.C8,LAK_7_2005,365.16,51,49,0.77,73.09298918,105.5747265,4.069744362,0.095716286,0.00556596,1058.507227,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.3,0.372064921,NA,0.007593162,0.368608274,0.349140998,0.331669786,0.381885248,NA,NA,NA,365.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16
390,LAK,2005,7/22/2005,203,C2,No,7,22,NA,LAK_C2,LAK.2005.7.C2,LAK_7_2005,330.5,47,45,0.68,73.09298918,105.5747265,4.069744362,0.095716286,0.00556596,1058.507227,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.3,0.347596278,NA,0.007724362,0.329306131,0.291504132,0.288907087,NA,NA,NA,NA,330.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16
391,LAK,2005,8/31/2005,243,C7,No,8,31,NA,LAK_C7,LAK.2005.8.C7,LAK_8_2005,438.65,72,66,3.52,23.32312574,145.6985339,2.241750304,0.222407552,0.026825522,628.8184934,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.274040181,0.253264579,0.004152124,0.270122382,0.286736644,0.296222671,0.316840107,NA,NA,NA,438.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16
392,LAK,2005,7/22/2005,203,C9,No,7,22,NA,LAK_C9,LAK.2005.7.C9,LAK_7_2005,318.95,45,43,0.55,73.09298918,105.5747265,4.069744362,0.095716286,0.00556596,1058.507227,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.3,0.291766794,NA,0.006785274,0.298140468,0.284404428,0.298588965,0.349853119,0.342502482,NA,NA,318.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16
393,LAK,2005,8/31/2005,243,C5,No,8,31,NA,LAK_C5,LAK.2005.8.C5,LAK_8_2005,493.73,78,72,2.82,23.32312574,145.6985339,2.241750304,0.222407552,0.026825522,628.8184934,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.321895864,0.315174943,0.004470776,0.31485274,0.319527403,0.346301482,NA,NA,NA,NA,493.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16
394,LAK,2005,8/31/2005,243,C9,No,8,31,NA,LAK_C9,LAK.2005.8.C9,LAK_8_2005,447.21,61,56,2.01,23.32312574,145.6985339,2.241750304,0.222407552,0.026825522,628.8184934,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.295677332,0.254780206,0.005279952,0.276830499,0.288739749,0.300654814,NA,NA,NA,NA,447.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16
395,LAK,2005,8/31/2005,243,C2,No,8,31,NA,LAK_C2,LAK.2005.8.C2,LAK_8_2005,417.42,62,58,1.84,23.32312574,145.6985339,2.241750304,0.222407552,0.026825522,628.8184934,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.269536598,0.258540934,0.004647183,0.263206766,0.306700258,0.301519884,0.307007113,NA,NA,NA,417.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16
396,LAK,2005,8/31/2005,243,C1,No,8,31,NA,LAK_C1,LAK.2005.8.C1,LAK_8_2005,NA,67,63,2.63,23.32312574,145.6985339,2.241750304,0.222407552,0.026825522,628.8184934,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16
397,LAK,2005,7/22/2005,203,C3,No,7,22,NA,LAK_C3,LAK.2005.7.C3,LAK_7_2005,404.36,62,58,2.05,73.09298918,105.5747265,4.069744362,0.095716286,0.00556596,1058.507227,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.3,0.497394169,NA,0.008575762,0.473361626,0.442711965,0.421127742,NA,NA,NA,NA,404.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16
398,LAK,2005,7/22/2005,203,C5,No,7,22,NA,LAK_C5,LAK.2005.7.C5,LAK_7_2005,380.19,64,59,1.91,73.09298918,105.5747265,4.069744362,0.095716286,0.00556596,1058.507227,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.3,0.459895836,NA,0.007794845,0.432332796,0.408683134,0.387552318,NA,NA,NA,NA,380.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16
399,LAK,2005,8/31/2005,243,C4,No,8,31,NA,LAK_C4,LAK.2005.8.C4,LAK_8_2005,479.51,78,72,3.71,23.32312574,145.6985339,2.241750304,0.222407552,0.026825522,628.8184934,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.348414811,0.326248331,0.004839095,0.336095875,0.348449836,0.367473594,0.386870176,NA,NA,NA,479.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16
400,LAK,2005,7/22/2005,203,C1,No,7,22,NA,LAK_C1,LAK.2005.7.C1,LAK_7_2005,343.76,50,47,0.75,73.09298918,105.5747265,4.069744362,0.095716286,0.00556596,1058.507227,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.3,0.47194597,NA,0.010041404,0.431607516,0.448010311,0.412610627,0.411689799,NA,NA,NA,343.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16
401,LAK,2005,8/31/2005,243,C8,No,8,31,NA,LAK_C8,LAK.2005.8.C8,LAK_8_2005,444.24,60,55,1.94,23.32312574,145.6985339,2.241750304,0.222407552,0.026825522,628.8184934,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.377905927,0.336379754,0.006871017,0.343748415,0.329321677,0.330452845,NA,NA,NA,NA,444.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16
402,LAK,2005,8/31/2005,243,C3,No,8,31,NA,LAK_C3,LAK.2005.8.C3,LAK_8_2005,506.91,78,72,3.74,23.32312574,145.6985339,2.241750304,0.222407552,0.026825522,628.8184934,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.356067495,0.251329599,0.004945382,0.315547176,0.314436514,0.331403499,NA,NA,NA,NA,506.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16
403,LAK,2005,7/22/2005,203,C4,No,7,22,NA,LAK_C4,LAK.2005.7.C4,LAK_7_2005,338.71,46,44,0.57,73.09298918,105.5747265,4.069744362,0.095716286,0.00556596,1058.507227,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.3,0.310100717,NA,0.007047744,0.276941492,0.26195888,0.253745578,NA,NA,NA,NA,338.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16
404,LAK,2005,7/22/2005,203,C10,No,7,22,NA,LAK_C10,LAK.2005.7.C10,LAK_7_2005,743.34,125,115,21.87,73.09298918,105.5747265,4.069744362,0.095716286,0.00556596,1058.507227,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.3,0.462493346,NA,0.004021681,0.456662737,0.423185362,0.398279338,NA,NA,NA,NA,743.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16
405,LAK,2005,7/22/2005,203,C7,No,7,22,NA,LAK_C7,LAK.2005.7.C7,LAK_7_2005,358.38,58,54,1.57,73.09298918,105.5747265,4.069744362,0.095716286,0.00556596,1058.507227,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.3,0.469185754,NA,0.008688625,0.426276557,0.40362598,0.388496538,0.444953604,0.417304834,NA,NA,358.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16
406,LAK,2005,7/22/2005,203,C6,No,7,22,NA,LAK_C6,LAK.2005.7.C6,LAK_7_2005,349.13,59,55,0.73,73.09298918,105.5747265,4.069744362,0.095716286,0.00556596,1058.507227,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.3,0.389502607,NA,0.007081866,0.33494872,0.315460541,0.301442685,0.332008558,NA,NA,NA,349.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16
407,LAK,2005,8/31/2005,243,C6,No,8,31,NA,LAK_C6,LAK.2005.8.C6,LAK_8_2005,401.16,66,61,1.12,23.32312574,145.6985339,2.241750304,0.222407552,0.026825522,628.8184934,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.204439296,0.198894889,0.003351464,0.208168281,0.225738985,0.233718479,0.271240674,0.288985998,NA,NA,401.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16
408,LAK,2005,8/31/2005,243,C10,No,8,31,NA,LAK_C10,LAK.2005.8.C10,LAK_8_2005,425.23,55,51,1.24,23.32312574,145.6985339,2.241750304,0.222407552,0.026825522,628.8184934,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.391258144,0.321418944,0.007671728,0.336101028,0.318014303,0.319567463,NA,NA,NA,NA,425.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16
409,LAK,2005,8/31/2005,243,C11,No,8,31,NA,LAK_C11,LAK.2005.8.C11,LAK_8_2005,398.44,62,57,2.1,23.32312574,145.6985339,2.241750304,0.222407552,0.026825522,628.8184934,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.335725228,0.230275344,0.005889916,0.27987815,0.294080547,0.304413271,0.314384823,NA,NA,NA,398.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16
288,ELK,2007,8/30/2007,242,C6,No,8,30,20x,2007_ELK_C6_20x,ELK.2007.8.C6,ELK_8_2007,507.76,75,69,3.91,30.88598328,270.0078579,3.848914286,0.374201585,0.046815691,2676.731281,0.01765,NA,NA,NA,1.778923248,1.289909711,NA,NA,-0.4,-0.3,0.160325582,0.185995396,0.002323559,0.211169574,0.233895083,0.243282746,0.284647811,0.334090157,NA,NA,507.76,13.85777778,NA,NA,15.84892857,16.35367725,16.45043651,NA,NA,15.97166667,12.17166667,NA,NA,13.21753803,13.63762621,13.74279617,NA,NA,13.28260003,NA,5.23
289,ELK,2007,8/30/2007,242,C7,No,8,30,20x,2007_ELK_C7_20x,ELK.2007.8.C7,ELK_8_2007,609.3,92,87,7.82,30.88598328,270.0078579,3.848914286,0.374201585,0.046815691,2676.731281,0.01765,NA,NA,NA,1.778923248,1.289909711,NA,NA,-0.4,-0.3,0.305760761,0.271915116,0.003514492,0.279660456,0.297383144,0.314663086,0.406689448,0.468867966,NA,NA,609.3,13.85777778,NA,NA,15.84892857,16.35367725,16.45043651,NA,NA,15.97166667,12.17166667,NA,NA,13.21753803,13.63762621,13.74279617,NA,NA,13.28260003,NA,5.23
290,ELK,2007,8/30/2007,242,C2,No,8,30,20x,2007_ELK_C2_20x,ELK.2007.8.C2,ELK_8_2007,509.37,72,71,5.06,30.88598328,270.0078579,3.848914286,0.374201585,0.046815691,2676.731281,0.01765,NA,NA,NA,1.778923248,1.289909711,NA,NA,-0.4,-0.3,0.3305167,0.339757531,0.004655165,0.341068561,0.344621689,0.340226465,0.371321518,0.377341111,NA,NA,509.37,13.85777778,NA,NA,15.84892857,16.35367725,16.45043651,NA,NA,15.97166667,12.17166667,NA,NA,13.21753803,13.63762621,13.74279617,NA,NA,13.28260003,NA,5.23
291,ELK,2007,8/30/2007,242,C5,No,8,30,20x,2007_ELK_C5_20x,ELK.2007.8.C5,ELK_8_2007,567.39,87,80,6.16,30.88598328,270.0078579,3.848914286,0.374201585,0.046815691,2676.731281,0.01765,NA,NA,NA,1.778923248,1.289909711,NA,NA,-0.4,-0.3,0.291525236,0.33880537,0.003644065,0.380035343,0.380987947,0.392854063,0.4083084,0.440405421,NA,NA,567.39,13.85777778,NA,NA,15.84892857,16.35367725,16.45043651,NA,NA,15.97166667,12.17166667,NA,NA,13.21753803,13.63762621,13.74279617,NA,NA,13.28260003,NA,5.23
292,ELK,2007,8/30/2007,242,C9,No,8,30,20x,2007_ELK_C9_20x,ELK.2007.8.C9,ELK_8_2007,523.11,77,72,4.05,30.88598328,270.0078579,3.848914286,0.374201585,0.046815691,2676.731281,0.01765,NA,NA,NA,1.778923248,1.289909711,NA,NA,-0.4,-0.3,0.292687501,0.260503523,0.004065104,0.275570083,0.301238873,0.334056862,0.373584794,0.398865301,NA,NA,523.11,13.85777778,NA,NA,15.84892857,16.35367725,16.45043651,NA,NA,15.97166667,12.17166667,NA,NA,13.21753803,13.63762621,13.74279617,NA,NA,13.28260003,NA,5.23
293,ELK,2007,8/30/2007,242,C8,No,8,30,20x,2007_ELK_C8_20x,ELK.2007.8.C8,ELK_8_2007,529.72,87,82,6.53,30.88598328,270.0078579,3.848914286,0.374201585,0.046815691,2676.731281,0.01765,NA,NA,NA,1.778923248,1.289909711,NA,NA,-0.4,-0.3,0.325228337,0.344845787,0.003966199,0.346399679,0.363545226,0.364381542,0.383340249,0.422764269,NA,NA,529.72,13.85777778,NA,NA,15.84892857,16.35367725,16.45043651,NA,NA,15.97166667,12.17166667,NA,NA,13.21753803,13.63762621,13.74279617,NA,NA,13.28260003,NA,5.23
294,ELK,2007,8/30/2007,242,C10,No,8,30,_20x,2007_ELK_C10_20x,ELK.2007.8.C10,ELK_8_2007,554.37,85,77,5.78,30.88598328,270.0078579,3.848914286,0.374201585,0.046815691,2676.731281,0.01765,NA,NA,NA,1.778923248,1.289909711,NA,NA,-0.4,-0.3,0.32594103,0.309000366,0.004233,0.305659856,0.306495634,0.33939614,0.394802501,0.434582802,NA,NA,554.37,13.85777778,NA,NA,15.84892857,16.35367725,16.45043651,NA,NA,15.97166667,12.17166667,NA,NA,13.21753803,13.63762621,13.74279617,NA,NA,13.28260003,NA,5.23
295,ELK,2007,8/30/2007,242,C3,No,8,30,20x,2007_ELK_C3_20x,ELK.2007.8.C3,ELK_8_2007,532.12,81,76,5.39,30.88598328,270.0078579,3.848914286,0.374201585,0.046815691,2676.731281,0.01765,NA,NA,NA,1.778923248,1.289909711,NA,NA,-0.4,-0.3,0.294676755,0.376855011,0.003877326,0.370269537,0.366029069,0.38384226,0.407848605,0.415570059,NA,NA,532.12,13.85777778,NA,NA,15.84892857,16.35367725,16.45043651,NA,NA,15.97166667,12.17166667,NA,NA,13.21753803,13.63762621,13.74279617,NA,NA,13.28260003,NA,5.23
296,ELK,2007,8/30/2007,242,C1,No,8,30,20x,2007_ELK_C1_20x,ELK.2007.8.C1,ELK_8_2007,512.53,69,64,2.87,30.88598328,270.0078579,3.848914286,0.374201585,0.046815691,2676.731281,0.01765,NA,NA,NA,1.778923248,1.289909711,NA,NA,-0.4,-0.3,0.295302142,0.325075021,0.004614096,0.331751867,0.348795697,0.349733807,0.353329082,0.388447942,NA,NA,512.53,13.85777778,NA,NA,15.84892857,16.35367725,16.45043651,NA,NA,15.97166667,12.17166667,NA,NA,13.21753803,13.63762621,13.74279617,NA,NA,13.28260003,NA,5.23
297,ELK,2007,8/30/2007,242,C4,No,8,30,20x,2007_ELK_C4_20x,ELK.2007.8.C4,ELK_8_2007,535.87,73,66,4.08,30.88598328,270.0078579,3.848914286,0.374201585,0.046815691,2676.731281,0.01765,NA,NA,NA,1.778923248,1.289909711,NA,NA,-0.4,-0.3,0.23233779,0.25808927,0.00352027,0.249561219,0.285316572,0.301973123,0.347242354,0.378700374,0.343702752,NA,535.87,13.85777778,NA,NA,15.84892857,16.35367725,16.45043651,NA,NA,15.97166667,12.17166667,NA,NA,13.21753803,13.63762621,13.74279617,NA,NA,13.28260003,NA,5.23
371,ELK,2016,9/1/2016,245,C3,No,9,1,20x,2016_ELK_C3_20x,ELK.2016.9.C3,ELK_9_2016,535.57,85,77,6.25,85.03333333,353,20.4,4.8,0.036750479,964.3244201,NA,NA,NA,NA,NA,NA,NA,NA,-0.6,-0.3,0.379143397,0.380772703,0.00492394,0.36092728,0.365296332,0.391093818,0.385873325,0.380251194,NA,NA,535.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.911442714,5.3
372,ELK,2016,9/1/2016,245,C2,No,9,1,20x,2016_ELK_C2_20x,ELK.2016.9.C2,ELK_9_2016,570.05,85,77,6.5,85.03333333,353,20.4,4.8,0.036750479,964.3244201,NA,NA,NA,NA,NA,NA,NA,NA,-0.6,-0.3,0.351182701,0.358548073,0.004560814,0.365009502,0.369567801,0.397528656,0.408488604,0.416665325,NA,NA,570.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.911442714,5.3
373,ELK,2016,9/1/2016,245,C10,No,9,1,_20x,2016_ELK_C10_20x,ELK.2016.9.C10,ELK_9_2016,495.49,71,65,3.86,85.03333333,353,20.4,4.8,0.036750479,964.3244201,NA,NA,NA,NA,NA,NA,NA,NA,-0.6,-0.3,0.276423537,0.279306034,0.00425267,0.284883346,0.279930939,0.292703259,0.314780957,0.366727593,NA,NA,495.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.911442714,5.3
374,ELK,2016,9/1/2016,245,C7,No,9,1,20x,2016_ELK_C7_20x,ELK.2016.9.C7,ELK_9_2016,527.11,80,73,4.38,85.03333333,353,20.4,4.8,0.036750479,964.3244201,NA,NA,NA,NA,NA,NA,NA,NA,-0.6,-0.3,0.345383993,0.311235726,0.004731288,0.322620923,0.33416896,0.357432097,0.38586665,0.396799366,NA,NA,527.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.911442714,5.3
375,ELK,2016,9/1/2016,245,C4,No,9,1,20x,2016_ELK_C4_20x,ELK.2016.9.C4,ELK_9_2016,466.97,78,73,4.16,85.03333333,353,20.4,4.8,0.036750479,964.3244201,NA,NA,NA,NA,NA,NA,NA,NA,-0.6,-0.3,0.329747422,0.277575381,0.004517088,0.280950222,0.273649681,0.282471514,0.308752214,0.318021223,NA,NA,466.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.911442714,5.3
376,ELK,2016,9/1/2016,245,C1,No,9,1,20x,2016_ELK_C1_20x,ELK.2016.9.C1,ELK_9_2016,497.75,83,76,5.97,85.03333333,353,20.4,4.8,0.036750479,964.3244201,NA,NA,NA,NA,NA,NA,NA,NA,-0.6,-0.3,0.291983018,0.2793201,0.003841882,0.295348292,0.325102853,0.351794536,0.362119884,0.373759855,0.35272753,NA,497.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.911442714,5.3
