year,doy,data_source_BVA,data_source_CHO,data_source_ELK,data_source_MAR,data_source_LAK,data_source_SFS,data_source_VAL,daily_mean_BVA,daily_mean_ELK,daily_mean_LAK,daily_mean_MAR,daily_mean_SFS,daily_mean_VAL,daily_mean_CHO
2010,182,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,13.59833333,13.59833333,10.17291667,10.55708333,11.88625,12.66125,8.83
2010,183,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,13.28625,13.28625,9.539166667,10.2975,11.68208333,12.40291667,8.729583333
2010,184,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,12.55833333,12.55833333,8.565,10.22291667,11.08708333,12.51208333,8.04875
2010,185,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,12.23625,12.23625,8.396666667,10.14125,10.66916667,12.46,8.1875
2010,186,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,12.75625,12.75625,8.920416667,10.85166667,11.32666667,12.96625,8.695416667
2010,187,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,12.78708333,12.78708333,8.8125,10.91625,11.10083333,13.16125,8.544166667
2010,188,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,13.34458333,13.34458333,9.869166667,11.20458333,11.79041667,13.37583333,8.885416667
2010,189,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,14.13083333,14.13083333,10.785,11.96916667,12.76416667,14.37916667,9.662916667
2010,190,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,14.82958333,14.82958333,11.60375,12.46333333,13.70166667,14.56416667,10.11
2010,191,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,14.595,14.595,11.65458333,11.61791667,13.89666667,14.48541667,9.446666667
2010,192,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,15.39416667,15.39416667,12.20875,12.55833333,14.7575,15.34291667,10.26958333
2010,193,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,15.25375,15.25375,12.24833333,12.61958333,14.4125,14.92083333,10.34125
2010,194,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,13.98833333,13.98833333,10.54291667,11.70833333,12.99291667,13.65666667,9.53125
2010,195,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,13.40916667,13.40916667,9.917083333,11.29333333,12.10083333,13.28791667,9.159583333
2010,196,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,14.23875,14.23875,11.03458333,12.12666667,12.99208333,14.36,9.86375
2010,197,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,15.04625,15.04625,11.97708333,12.74958333,14.01208333,15.06958333,10.41291667
2010,198,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,15.68375,15.68375,12.46541667,13.25208333,14.72916667,15.53541667,10.88166667
2010,199,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,15.4575,15.4575,12.43333333,13.13291667,14.65291667,15.57833333,10.54
2010,200,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,15.32041667,15.32041667,11.90958333,12.80208333,14.2575,15.29541667,10.36416667
2010,201,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,14.91666667,14.91666667,11.60541667,12.4275,13.7125,14.89375,10.02916667
2010,202,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,14.64583333,14.64583333,11.2075,11.51375,13.2925,15.02416667,9.230416667
2010,203,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,14.9325,14.9325,11.16125,12.27583333,13.88875,15.28166667,10.08041667
2010,204,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,15.17166667,15.17166667,11.63541667,12.67291667,14.13125,15.405,10.39083333
2010,205,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,15.56666667,15.56666667,11.875,13.03625,14.49708333,15.86458333,10.73083333
2010,206,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,16.07041667,16.07041667,12.50583333,13.44666667,15.09791667,16.20875,11.1175
2010,207,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,15.26791667,15.26791667,12.75041667,12.02291667,15.13291667,14.87541667,10.01041667
2010,208,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,15.70458333,15.70458333,12.32541667,13.64958333,15.92208333,16.88458333,11.58291667
2010,209,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,15.20416667,15.20416667,11.64625,12.57791667,14.83375,15.325,10.6325
2010,210,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,15.71541667,15.71541667,12.73125,13.00166667,15.34833333,NA,10.70347826
2010,211,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,15.96666667,15.96666667,13.29541667,12.70458333,15.67583333,16.44083333,10.98291667
2010,212,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,15.64375,15.64375,13.49333333,12.74916667,15.76083333,16.13,11.11125
2010,213,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,15.32125,15.32125,12.885,12.42625,15.17791667,15.74,10.73291667
2010,214,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,15.11791667,15.11791667,12.30333333,11.56,14.42125,15.42625,9.922916667
2010,215,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,15.30333333,15.30333333,12.22333333,11.75666667,14.54375,15.8175,10.4525
2010,216,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,15.2075,15.2075,12.81208333,12.10541667,14.70625,15.94125,10.73875
2010,217,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,15.32166667,15.32166667,13.16541667,11.67666667,15.13291667,14.85083333,10.35916667
2010,218,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,15.925,15.925,14.31625,12.63916667,16.42625,15.68083333,11.16791667
2010,219,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,16.02166667,16.02166667,13.96916667,12.95458333,16.19916667,16.85791667,11.17416667
2010,220,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,15.05875,15.05875,12.74833333,12.08458333,14.67333333,15.14083333,10.57958333
2010,221,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,14.54291667,14.54291667,12.6875,11.15375,14.85416667,14.4375,9.787916667
2010,222,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,13.62916667,13.62916667,12.18916667,10.99041667,14.55541667,14.29333333,9.695833333
2010,223,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,12.38,12.38,11.09958333,10.0725,12.56625,12.88083333,9.032083333
2010,224,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,13.04833333,13.04833333,10.32291667,10.87541667,11.86916667,13.79875,9.42375
2010,225,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,13.28625,13.28625,10.93333333,10.96916667,12.60583333,14.04458333,9.489166667
2010,226,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,13.9875,13.9875,11.04291667,11.40083333,13.26583333,14.71541667,9.905
2010,227,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,14.93333333,14.93333333,11.74583333,11.95083333,14.09708333,15.38041667,10.38541667
2010,228,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,15.39125,15.39125,12.43,12.30625,14.81,15.79541667,10.74458333
2010,229,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,15.44291667,15.44291667,12.58833333,12.17791667,15.15833333,15.70541667,10.66208333
2010,230,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,14.96833333,14.96833333,12.18791667,11.78458333,14.72375,15.27208333,10.39125
2010,231,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,14.75083333,14.75083333,11.55208333,11.22958333,14.72875,14.97833333,10.06916667
2010,232,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,14.31125,14.31125,11.30125,11.15625,13.86291667,14.475,9.867083333
2010,233,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,14.1775,14.1775,11.41083333,11.05291667,14.00125,14.15625,9.9275
2010,234,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,13.78958333,13.78958333,10.76208333,11.28541667,14.05708333,14.89333333,10.00208333
2010,235,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,12.69166667,12.69166667,9.779583333,9.676666667,12.32833333,13.08958333,8.65375
2010,236,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,13.11458333,13.11458333,10.06041667,10.35541667,12.47333333,13.51,9.158333333
2010,237,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,13.78666667,13.78666667,10.75,11.07625,13.26083333,14.32416667,9.809166667
2010,238,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,13.39833333,13.39833333,11.17166667,10.975,13.08625,14.085,9.715
2010,239,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,13.30791667,13.30791667,11.10583333,11.21125,13.63208333,14.71541667,9.8625
2010,240,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,11.58166667,11.58166667,9.115833333,9.312083333,11.50541667,11.76291667,8.377916667
2010,241,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,9.949583333,9.949583333,7.763333333,8.31375,10.27333333,10.90791667,7.505416667
2010,242,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,9.50375,9.50375,6.588333333,8.497916667,9.576666667,10.54583333,7.340416667
2010,243,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,9.687083333,9.687083333,7.54875,8.335,10.015,11.41291667,6.91875
2010,244,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,9.91375,9.91375,8.1925,8.995,10.46291667,11.74333333,7.547916667
2010,245,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,10.76541667,10.76541667,8.48375,9.568333333,11.0925,11.60916667,8.256666667
2010,246,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,12.1225,12.1225,9.245,9.984583333,11.85458333,12.87541667,8.672083333
2010,247,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,12.68041667,12.68041667,10.03875,9.98875,12.22333333,13.39708333,8.84
2010,248,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,11.69625,11.69625,8.326666667,9.084583333,11.32416667,11.78375,7.84625
2010,249,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,9.4625,9.4625,6.612916667,7.215833333,8.895833333,9.241666667,6.24
2010,250,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,9.702083333,9.702083333,7.370833333,7.639166667,9.177916667,9.945,6.836666667
2010,251,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,9.94,9.94,7.68875,8.005,9.67875,9.99,7.364583333
2010,252,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,8.455416667,8.455416667,7.23375,6.854583333,9.09875,9.309583333,6.254583333
2010,253,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,8.5625,8.5625,7.029166667,7.497083333,8.543333333,9.865,6.4625
2010,254,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,9.103333333,9.103333333,6.89875,7.563333333,8.754166667,9.86875,6.545416667
2010,255,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,9.989166667,9.989166667,7.604583333,8.098333333,9.56,10.445,7.075416667
2010,256,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,10.18916667,10.18916667,8.037916667,7.743333333,9.819166667,10.65416667,6.66
2010,257,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,10.47583333,10.47583333,8.467916667,8.223333333,11.04666667,11.55708333,7.162083333
2010,258,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,10.2325,10.2325,7.9675,7.979583333,10.52375,10.81333333,7.2425
2010,259,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,10.39375,10.39375,8.765416667,8.19125,10.44958333,10.5725,7.270833333
2010,260,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,10.81041667,10.81041667,9.350833333,8.7575,11.64875,11.57291667,8.094166667
2010,261,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,11.30041667,11.30041667,9.795833333,8.89,12.01666667,11.99291667,7.995416667
2010,262,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,9.509166667,9.509166667,8.99625,7.435833333,10.56916667,9.955833333,6.562083333
2010,263,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,9.085,9.085,8.309583333,7.36,10.38666667,10.68916667,6.629166667
2010,264,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,9.16125,9.16125,7.42125,7.088333333,9.31875,9.564166667,6.1475
2010,265,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,8.80875,8.80875,8.20125,6.667083333,9.445416667,8.95875,5.95875
2010,266,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,8.63875,8.63875,6.534583333,6.682916667,8.645833333,8.925,5.856666667
2010,267,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,9.194166667,9.194166667,7.039166667,7.348333333,9.219166667,9.405833333,6.55875
2010,268,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,9.932916667,9.932916667,7.559583333,7.961666667,9.735833333,10.33833333,7.0875
2010,269,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,9.780833333,9.780833333,7.692083333,7.669583333,9.737916667,10.05416667,6.790416667
2010,270,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,10.1275,10.1275,8.364166667,8.15875,10.30666667,10.60083333,7.316666667
2010,271,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,10.23458333,10.23458333,8.279166667,8.080833333,10.36416667,10.56541667,7.216666667
2010,272,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,9.820833333,9.820833333,8.079583333,7.5975,10.035,9.9875,6.7875
2010,273,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,9.565,9.565,7.693333333,7.457916667,9.6,9.8625,6.68625
2010,274,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,9.769166667,9.769166667,7.6975,7.689166667,9.745,10.06041667,6.960833333
2010,275,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,10.12958333,10.12958333,7.962916667,7.890833333,10.17916667,10.16833333,7.294583333
2010,276,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,9.752083333,9.752083333,7.990416667,7.575416667,10.14041667,9.568333333,7.0225
2010,277,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,9.4775,9.4775,8.130416667,7.659166667,10.39916667,9.69875,7.27625
2010,278,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,9.518333333,9.518333333,7.290416667,7.97875,10.24666667,10.61208333,7.571666667
2010,279,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,8.855416667,8.855416667,6.75875,6.8625,9.384166667,9.889583333,6.3625
2010,280,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,8.448333333,8.448333333,7.225,7.025833333,9.49125,9.134166667,6.444166667
2010,281,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,7.072916667,7.072916667,5.32375,5.280833333,7.573333333,7.32,4.7875
2010,282,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,7.412916667,7.412916667,5.852083333,5.897083333,7.337916667,7.514166667,5.655
2010,283,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,9.009166667,9.009166667,7.827916667,7.455,9.399583333,9.702916667,6.872916667
2010,284,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,9.414583333,9.414583333,7.357083333,7.52875,9.890833333,9.757916667,6.62125
2010,285,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,6.860833333,6.860833333,4.2175,5.042083333,6.669583333,6.59125,4.2075
2010,286,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,6.330416667,6.330416667,3.79875,4.917916667,5.863333333,6.34875,4.195833333
2010,287,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,6.275,6.275,3.86,4.972916667,5.789166667,6.461666667,4.222083333
2010,288,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,6.63375,6.63375,4.622916667,5.5525,6.987916667,7.285,5.127083333
2010,289,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,6.522083333,6.522083333,4.667916667,5.627916667,7.022916667,7.2125,5.30875
2010,290,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,7.337916667,7.337916667,5.0475,6.24125,8.059583333,8.375416667,5.5625
2010,291,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,6.015416667,6.015416667,2.840833333,4.680416667,5.83,6.156666667,3.872916667
2010,292,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,5.552083333,5.552083333,2.570416667,4.3775,4.869166667,5.605833333,3.65375
2010,293,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,5.539166667,5.539166667,2.639166667,4.40625,4.767916667,5.674583333,3.635833333
2010,294,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,5.410416667,5.410416667,2.82,4.312916667,4.869166667,5.610833333,3.6
2010,295,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,5.162916667,5.162916667,3.532083333,3.879166667,5.127916667,5.585416667,3.414166667
2010,296,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,4.355416667,4.355416667,3.082083333,3.122916667,4.7525,4.6575,3.039583333
2010,297,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,3.117083333,3.117083333,2.229166667,2.07,4.1775,4.169166667,1.530416667
2010,298,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,1.0825,1.0825,1.167083333,1.503333333,3.252083333,3.0275,1.489166667
2010,299,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,1.169583333,1.169583333,1.171666667,1.476666667,2.472608696,2.743809524,1.117083333
2010,300,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,1.589166667,1.589166667,1.281666667,2.413913043,2.275416667,2.882083333,1.286666667
2010,301,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,2.664583333,2.664583333,1.537916667,3.257083333,3.5675,3.833333333,2.194583333
2010,302,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,2.969166667,2.969166667,1.947916667,3.148333333,3.703333333,4.067916667,2.29875
2010,303,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,3.247916667,3.247916667,2.362083333,3.262916667,4.084583333,3.965833333,2.55625
2011,122,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,4.87125,4.87125,1.717916667,4.232916667,4.065,4.97,3.439166667
2011,123,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,4.39,4.39,1.737916667,4.418333333,3.88125,4.8375,3.991666667
2011,124,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,4.937916667,4.937916667,3.01875,4.9475,4.462083333,5.252083333,4.54125
2011,125,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,4.97625,4.97625,2.398333333,4.34625,4.4875,4.894166667,4.158333333
2011,126,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,3.705833333,3.705833333,2.132083333,3.93875,3.65,4.030833333,3.77
2011,127,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,3.322083333,3.322083333,2.1325,3.6625,4.040833333,3.970416667,3.68875
2011,128,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,2.498333333,2.498333333,1.559583333,2.819583333,3.4875,3.804166667,3.454166667
2011,129,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,3.183333333,3.183333333,1.753333333,2.52875,3.577083333,3.63875,3.46125
2011,130,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,4.140416667,4.140416667,2.577083333,3.080833333,4.85375,5.142916667,4.30125
2011,131,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,3.229583333,3.229583333,2.28375,3.055833333,4.527083333,5.972916667,3.696666667
2011,132,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,2.55125,2.55125,1.717083333,2.646666667,4.457083333,6.29375,3.12125
2011,133,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,2.344583333,2.344583333,1.8175,2.518333333,4.614166667,7.16,2.893333333
2011,134,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,1.8925,1.8925,1.445416667,2.15375,4.37375,6.7875,2.571666667
2011,135,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,0.965416667,0.965416667,0.829583333,1.544166667,3.626666667,6.24875,1.941666667
2011,136,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,1.079583333,1.079583333,1.39125,1.792916667,3.023333333,4.432916667,2.209583333
2011,137,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,2.044583333,2.044583333,1.710833333,2.434166667,3.254583333,5.125833333,2.694166667
2011,138,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,2.834583333,2.834583333,1.81125,2.518333333,3.795,5.04,2.693333333
2011,139,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,3.805,3.805,2.209166667,3.575416667,4.789583333,7.037083333,3.68375
2011,140,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,3.014166667,3.014166667,1.80125,3.587083333,4.552916667,6.527916667,3.275416667
2011,141,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,2.18,2.18,1.880416667,4.1575,4.27625,6.831666667,3.2225
2011,142,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,2.29625,2.29625,1.680416667,4.436666667,4.366666667,6.860416667,2.855416667
2011,143,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,2.55375,2.55375,1.537083333,4.242083333,4.06,5.98,2.944583333
2011,144,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,2.710833333,2.710833333,1.455416667,4.642916667,4.04875,6.73,2.869583333
2011,145,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,3.249166667,3.249166667,2.123333333,5.637916667,4.51375,7.464166667,3.23625
2011,146,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,2.24375,2.24375,1.888333333,3.811666667,3.745,6.73,2.192083333
2011,147,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,achord_gordy,3.136666667,3.136666667,1.98,4.505833333,3.483333333,6.44,2.70875
